2024-09-21 20:28:19 root         INFO     Starting GetRecords Consumer
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '5992f534-d88c-4d1c-8789-3d60124bb2b1', 'customer_number': 490, 'city': 'Munich', 'country': 'Germany', 'credit_limit': 106487, 'browse_history': [{'product_code': 'S18_3259', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S24_2840', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_1889', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_1129', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49656043659519860392035603656289091891200323366074449938
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '5992f534-d88c-4d1c-8789-3d60124bb2b1', 'customer_number': 490, 'city': 'Munich', 'country': 'Germany', 'credit_limit': 106487, 'browse_history': [{'product_code': 'S18_3259', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S24_2840', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_1889', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_1129', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 539928), 'overall_product_quantity': 32, 'overall_in_shopping_cart': 18, 'total_different_products': 4}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': 'e39fc021-90e9-4c08-887a-e72cfd2f9c78', 'customer_number': 390, 'city': 'Munich', 'country': 'Germany', 'credit_limit': 38975, 'browse_history': [{'product_code': 'S24_4258', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_3856', 'quantity': '4', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49656043659519860392035603682964040100997118373708955666
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'e39fc021-90e9-4c08-887a-e72cfd2f9c78', 'customer_number': 390, 'city': 'Munich', 'country': 'Germany', 'credit_limit': 38975, 'browse_history': [{'product_code': 'S24_4258', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_3856', 'quantity': '4', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 540146), 'overall_product_quantity': 6, 'overall_in_shopping_cart': 4, 'total_different_products': 2}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': 'ea496569-096a-42b0-8afd-381aa48988ec', 'customer_number': 365, 'city': 'Liverpool', 'country': 'UK', 'credit_limit': 36057, 'browse_history': [{'product_code': 'S50_1514', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_2625', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_3782', 'quantity': '2', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49656043659519860392035603683819959581284275966839881746
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'ea496569-096a-42b0-8afd-381aa48988ec', 'customer_number': 365, 'city': 'Liverpool', 'country': 'UK', 'credit_limit': 36057, 'browse_history': [{'product_code': 'S50_1514', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_2625', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_3782', 'quantity': '2', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 540344), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 2, 'total_different_products': 3}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': 'f6ab88ed-ccb1-439c-b10d-29836cf47350', 'customer_number': 193, 'city': 'Hatfield', 'country': 'South Africa', 'credit_limit': 105681, 'browse_history': [{'product_code': 'S50_1341', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_2248', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_4258', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_1578', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S50_1341', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49656043659519860392035603693177045425101506260102021138
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'f6ab88ed-ccb1-439c-b10d-29836cf47350', 'customer_number': 193, 'city': 'Hatfield', 'country': 'South Africa', 'credit_limit': 105681, 'browse_history': [{'product_code': 'S50_1341', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_2248', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_4258', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_1578', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S50_1341', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 541696), 'overall_product_quantity': 24, 'overall_in_shopping_cart': 17, 'total_different_products': 5}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': 'a0f77b01-e367-4378-867a-9a4effac8c83', 'customer_number': 269, 'city': 'South Brisbane', 'country': 'Australia', 'credit_limit': 85065, 'browse_history': [{'product_code': 'S12_4473', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_3420', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_2022', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_3969', 'quantity': '2', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49656043659519860392035603696460487951174839236042948626
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'a0f77b01-e367-4378-867a-9a4effac8c83', 'customer_number': 269, 'city': 'South Brisbane', 'country': 'Australia', 'credit_limit': 85065, 'browse_history': [{'product_code': 'S12_4473', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_3420', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_2022', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_3969', 'quantity': '2', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 541972), 'overall_product_quantity': 30, 'overall_in_shopping_cart': 2, 'total_different_products': 4}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '1abecd4e-7822-417c-ba27-ea414a35ef7a', 'customer_number': 390, 'city': 'Cambridge', 'country': 'USA', 'credit_limit': 11846, 'browse_history': [{'product_code': 'S24_1628', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S24_3856', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S50_1514', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_1367', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_3136', 'quantity': '7', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49656043659519860392035603717241922790350316054912172050
2024-09-21 20:28:45 root         INFO     Processed User Session {'session_id': '1abecd4e-7822-417c-ba27-ea414a35ef7a', 'customer_number': 390, 'city': 'Cambridge', 'country': 'USA', 'credit_limit': 11846, 'browse_history': [{'product_code': 'S24_1628', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S24_3856', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S50_1514', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_1367', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_3136', 'quantity': '7', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 543975), 'overall_product_quantity': 21, 'overall_in_shopping_cart': 8, 'total_different_products': 5}
2024-09-21 20:28:45 root         INFO     Produced record 49656053247390747322299060887882632582695458569208201218 to Shard shardId-000000000000


2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '203502c6-ce06-41a0-aaeb-da6d0c09157a', 'customer_number': 297, 'city': 'Lisboa', 'country': 'Portugal', 'credit_limit': 86803, 'browse_history': [{'product_code': 'S18_2957', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_2949', 'quantity': '8', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49656043659519860392035603837351120820702962204096331794
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '203502c6-ce06-41a0-aaeb-da6d0c09157a', 'customer_number': 297, 'city': 'Lisboa', 'country': 'Portugal', 'credit_limit': 86803, 'browse_history': [{'product_code': 'S18_2957', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_2949', 'quantity': '8', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 558937), 'overall_product_quantity': 9, 'overall_in_shopping_cart': 1, 'total_different_products': 2}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '2933a4a8-986e-4bfa-ad65-7e7db6bee4c5', 'customer_number': 348, 'city': 'North Sydney', 'country': 'Australia', 'credit_limit': 94210, 'browse_history': [{'product_code': 'S12_3990', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S700_2047', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S32_3522', 'quantity': '2', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49656043659519860392035603846619955079688325117360734226
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '2933a4a8-986e-4bfa-ad65-7e7db6bee4c5', 'customer_number': 348, 'city': 'North Sydney', 'country': 'Australia', 'credit_limit': 94210, 'browse_history': [{'product_code': 'S12_3990', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S700_2047', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S32_3522', 'quantity': '2', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 559175), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 10, 'total_different_products': 3}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': 'fef7d919-f0b7-4dde-8968-809b17948e6d', 'customer_number': 145, 'city': 'Oslo', 'country': 'Norway', 'credit_limit': 36885, 'browse_history': [{'product_code': 'S700_2834', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_4522', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49656043659519860392035603853097379621183508647753285650
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'fef7d919-f0b7-4dde-8968-809b17948e6d', 'customer_number': 145, 'city': 'Oslo', 'country': 'Norway', 'credit_limit': 36885, 'browse_history': [{'product_code': 'S700_2834', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_4522', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 560994), 'overall_product_quantity': 8, 'overall_in_shopping_cart': 6, 'total_different_products': 2}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '3f244e9c-ee44-4fc8-aaed-d7b7378a5263', 'customer_number': 417, 'city': 'Bergen', 'country': 'Norway', 'credit_limit': 42508, 'browse_history': [{'product_code': 'S32_3207', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49656043659519860392035603922697656908036944441739575314
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '3f244e9c-ee44-4fc8-aaed-d7b7378a5263', 'customer_number': 417, 'city': 'Bergen', 'country': 'Norway', 'credit_limit': 42508, 'browse_history': [{'product_code': 'S32_3207', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 561263), 'overall_product_quantity': 3, 'overall_in_shopping_cart': 3, 'total_different_products': 1}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '549c350f-07b8-4084-b0e2-0086c26e9d2b', 'customer_number': 467, 'city': 'Burlingame', 'country': 'USA', 'credit_limit': 106329, 'browse_history': [{'product_code': 'S24_4258', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_1129', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S10_4962', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_3969', 'quantity': '8', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49656043659519860392035603933261250719829574651358478354
2024-09-21 20:28:45 root         INFO     Processed User Session {'session_id': '549c350f-07b8-4084-b0e2-0086c26e9d2b', 'customer_number': 467, 'city': 'Burlingame', 'country': 'USA', 'credit_limit': 106329, 'browse_history': [{'product_code': 'S24_4258', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_1129', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S10_4962', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_3969', 'quantity': '8', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 562070), 'overall_product_quantity': 25, 'overall_in_shopping_cart': 5, 'total_different_products': 4}
2024-09-21 20:28:45 root         INFO     Produced record 49656053247390747322299060887883841508515073198382907394 to Shard shardId-000000000000


2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '76dd5a56-8f95-415f-a20d-abda20673896', 'customer_number': 429, 'city': 'Bern', 'country': 'Switzerland', 'credit_limit': 171724, 'browse_history': [{'product_code': 'S24_3969', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_1367', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49656043659519860392035604056800171300428923906623012882
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '76dd5a56-8f95-415f-a20d-abda20673896', 'customer_number': 429, 'city': 'Bern', 'country': 'Switzerland', 'credit_limit': 171724, 'browse_history': [{'product_code': 'S24_3969', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_1367', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 573221), 'overall_product_quantity': 13, 'overall_in_shopping_cart': 0, 'total_different_products': 2}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '1463547f-bdbc-4bf5-bbe4-90e5d188cf7a', 'customer_number': 230, 'city': 'Luleå', 'country': 'Sweden', 'credit_limit': 91399, 'browse_history': [{'product_code': 'S12_4473', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_4027', 'quantity': '7', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49656043659519860392035604077222555171178855654446071826
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '1463547f-bdbc-4bf5-bbe4-90e5d188cf7a', 'customer_number': 230, 'city': 'Luleå', 'country': 'Sweden', 'credit_limit': 91399, 'browse_history': [{'product_code': 'S12_4473', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_4027', 'quantity': '7', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 573436), 'overall_product_quantity': 8, 'overall_in_shopping_cart': 8, 'total_different_products': 2}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '977e7c87-b962-4c0f-adb8-7bb4089076f5', 'customer_number': 422, 'city': 'Nashua', 'country': 'USA', 'credit_limit': 96707, 'browse_history': [{'product_code': 'S12_1108', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S10_1678', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S12_3990', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_3278', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_3191', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49656043659519860392035604090511067780382860985925369874
